Dataset,SettlementDate,SettlementPeriodFrom,SettlementPeriodTo,TimeFrom,TimeTo,LevelFrom,LevelTo,AcceptanceNumber,AcceptanceTime,DeemedBoFlag,SoFlag,AmendmentFlag,StorFlag,RrFlag,NationalGridBmUnit,BmUnit
BOALF,2026-06-25,45,45,2026-06-25T21:11:00Z,2026-06-25T21:12:00Z,0,3,80646,2026-06-25T20:09:00Z,False,True,ORI,False,False,FINL-1,T_FINL-1
BOALF,2026-06-25,45,45,2026-06-25T21:11:00Z,2026-06-25T21:12:00Z,4,0,92472,2026-06-25T21:04:00Z,False,False,ORI,False,False,ARNKB-1,E_ARNKB-1
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:26:00Z,4,4,68874,2026-06-25T21:08:00Z,False,False,ORI,False,False,HAWKB-1,E_HAWKB-1
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:14:00Z,286,330,139101,2026-06-25T21:03:00Z,False,False,ORI,False,False,SEAB-2,T_SEAB-2
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:12:00Z,300,300,156399,2026-06-25T21:06:00Z,False,False,ORI,False,False,DINO-4,T_DINO-4
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:12:00Z,90,90,176899,2026-06-25T21:07:00Z,False,False,ORI,False,False,FFES-3,T_FFES-3
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,0,31,4143,2026-06-25T21:08:00Z,False,False,ORI,False,False,BERKB-2,E_BERKB-2
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,0,75,7412,2026-06-25T21:08:00Z,False,False,ORI,False,False,FERRB-1,T_FERRB-1
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,3,6,9775,2026-06-25T21:08:00Z,False,False,ORI,False,False,AG-ASTK09,2__ASTAT009
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,0,18,11062,2026-06-25T21:08:00Z,False,False,ORI,False,False,HIRWB-1,V__KHABI007
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,10,12,21809,2026-06-25T21:04:00Z,False,False,ORI,False,False,AG-ZEN7H,V__HZENO004
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,-1,-6,27797,2026-06-25T21:03:00Z,False,False,ORI,False,False,OLDHB-1,E_OLDHB-1
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,-1,0,27798,2026-06-25T21:04:00Z,False,False,ORI,False,False,OLDHB-1,E_OLDHB-1
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,-3,-2,28717,2026-06-25T21:08:00Z,False,False,ORI,False,False,AG-HSTK07,2__HSTAT007
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,0,2,35937,2026-06-25T21:08:00Z,False,False,ORI,False,False,AG-LLIM02,2__LANGE002
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,0,14,40092,2026-06-25T21:08:00Z,False,False,ORI,False,False,OCHLB-1,T_OCHLB-1
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,0,3,42051,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-LFLX01,2__LFLEX001
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,0,4,47530,2026-06-25T21:08:00Z,False,False,ORI,False,False,AG-HLIM04,2__HANGE004
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,0,13,52011,2026-06-25T21:08:00Z,False,False,ORI,False,False,AG-HSTK02,2__HSTAT002
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,46,25,57208,2026-06-25T21:03:00Z,False,False,ORI,False,False,SUNDB-1,T_SUNDB-1
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,0,4,61175,2026-06-25T21:08:00Z,False,False,ORI,False,False,CRSSB-1,E_CRSSB-1
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,0,9,64092,2026-06-25T21:08:00Z,False,False,ORI,False,False,CLAYB-2,E_CLAYB-2
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,0,22,64872,2026-06-25T21:08:00Z,False,False,ORI,False,False,CLAYB-1,E_CLAYB-1
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,-4,0,68872,2026-06-25T21:03:00Z,False,False,ORI,False,False,HAWKB-1,E_HAWKB-1
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,4,1,68873,2026-06-25T21:04:00Z,False,False,ORI,False,False,HAWKB-1,E_HAWKB-1
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,300,0,156398,2026-06-25T21:03:00Z,False,False,ORI,False,False,DINO-4,T_DINO-4
BOALF,2026-06-25,45,45,2026-06-25T21:10:00Z,2026-06-25T21:11:00Z,90,0,176898,2026-06-25T21:03:00Z,False,False,ORI,False,False,FFES-3,T_FFES-3
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:17:00Z,17,17,71710,2026-06-25T21:03:00Z,False,False,ORI,False,False,ILMEB-1,E_ILMEB-1
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:13:00Z,37,37,19994,2026-06-25T21:03:00Z,False,False,ORI,False,False,BFSE03,2__BCMRO002
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:13:00Z,3,3,35661,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-MSTK05,2__MSTAT005
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:11:00Z,35,35,7003,2026-06-25T21:02:00Z,False,False,ORI,False,False,WOLVB-1,E_WOLVB-1
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:11:00Z,20,20,13049,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-GEDF05,2__GLOND005
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:11:00Z,55,55,23666,2026-06-25T21:03:00Z,False,False,ORI,False,False,THURB-2,T_THURB-2
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:11:00Z,28,28,26670,2026-06-25T21:02:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:11:00Z,-3,-3,28715,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-HSTK07,2__HSTAT007
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:11:00Z,4,4,35662,2026-06-25T21:04:00Z,False,False,ORI,False,False,AG-MSTK05,2__MSTAT005
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:11:00Z,4,4,39135,2026-06-25T21:04:00Z,False,False,ORI,False,False,AG-HLIM03,2__HANGE003
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:11:00Z,3,3,42052,2026-06-25T21:04:00Z,False,False,ORI,False,False,AG-LFLX01,2__LFLEX001
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:11:00Z,5,5,55670,2026-06-25T21:02:00Z,False,False,ORI,False,False,BROAB-1,E_BROAB-1
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:11:00Z,0,0,64089,2026-06-25T21:02:00Z,False,False,ORI,False,False,CLAYB-2,E_CLAYB-2
BOALF,2026-06-25,45,45,2026-06-25T21:09:00Z,2026-06-25T21:11:00Z,0,0,64869,2026-06-25T21:02:00Z,False,False,ORI,False,False,CLAYB-1,E_CLAYB-1
BOALF,2026-06-25,45,46,2026-06-25T21:08:00Z,2026-06-25T21:38:00Z,0,0,40190,2026-06-25T20:53:00Z,False,True,ORI,False,False,MOWEO-1,T_MOWEO-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:18:00Z,410,410,159444,2026-06-25T21:05:00Z,False,False,ORI,False,False,WBURB-3,T_WBURB-3
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:17:00Z,9,9,70894,2026-06-25T21:03:00Z,False,False,ORI,False,False,CHAPB-1,E_CHAPB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:13:00Z,-13,-13,11339,2026-06-25T21:01:00Z,False,False,ORI,False,False,AG-DSK01G,V__GDSKC001
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:13:00Z,17,17,14981,2026-06-25T21:04:00Z,False,False,ORI,False,False,AG-GFLX08,2__GFLEX008
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:13:00Z,-8,-8,17408,2026-06-25T21:01:00Z,False,False,ORI,False,False,AG-DSK01H,V__HDSKC001
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:13:00Z,54,54,26672,2026-06-25T21:04:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:11:00Z,75,75,7817,2026-06-25T21:04:00Z,False,False,ORI,False,False,FERRB-2,T_FERRB-2
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:11:00Z,0,0,15074,2026-06-25T21:04:00Z,False,False,ORI,False,False,GRCRB-1,E_GRCRB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:11:00Z,14,14,15699,2026-06-25T21:04:00Z,False,False,ORI,False,False,MKFRB-1,T_MKFRB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:11:00Z,0,220,40189,2026-06-25T20:33:00Z,False,True,ORI,False,False,MOWEO-1,T_MOWEO-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:11:00Z,4,4,92472,2026-06-25T21:04:00Z,False,False,ORI,False,False,ARNKB-1,E_ARNKB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:10:00Z,46,46,57208,2026-06-25T21:03:00Z,False,False,ORI,False,False,SUNDB-1,T_SUNDB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,22,0,3716,2026-06-25T21:03:00Z,False,False,ORI,False,False,NTAWB-1,E_NTAWB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,0,35,7003,2026-06-25T21:02:00Z,False,False,ORI,False,False,WOLVB-1,E_WOLVB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,16,0,10416,2026-06-25T21:03:00Z,False,False,ORI,False,False,WHTBB-1,E_WHTBB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,0,20,13049,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-GEDF05,2__GLOND005
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,14,0,18327,2026-06-25T21:03:00Z,False,False,ORI,False,False,NEWPB-1,E_NEWPB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,22,0,19993,2026-06-25T21:02:00Z,False,False,ORI,False,False,BFSE03,2__BCMRO002
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,22,37,19994,2026-06-25T21:03:00Z,False,False,ORI,False,False,BFSE03,2__BCMRO002
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,28,55,23666,2026-06-25T21:03:00Z,False,False,ORI,False,False,THURB-2,T_THURB-2
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,0,28,26670,2026-06-25T21:02:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,20,0,27240,2026-06-25T21:03:00Z,False,False,ORI,False,False,NEWTB-1,E_NEWTB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,-4,-3,28715,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-HSTK07,2__HSTAT007
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,-3,-3,28716,2026-06-25T21:04:00Z,False,False,ORI,False,False,AG-HSTK07,2__HSTAT007
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,2,3,35661,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-MSTK05,2__MSTAT005
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,2,4,35662,2026-06-25T21:04:00Z,False,False,ORI,False,False,AG-MSTK05,2__MSTAT005
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,0,4,39135,2026-06-25T21:04:00Z,False,False,ORI,False,False,AG-HLIM03,2__HANGE003
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,0,3,42052,2026-06-25T21:04:00Z,False,False,ORI,False,False,AG-LFLX01,2__LFLEX001
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,0,5,55670,2026-06-25T21:02:00Z,False,False,ORI,False,False,BROAB-1,E_BROAB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,46,25,57207,2026-06-25T21:02:00Z,False,False,ORI,False,False,SUNDB-1,T_SUNDB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,-9,0,64089,2026-06-25T21:02:00Z,False,False,ORI,False,False,CLAYB-2,E_CLAYB-2
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,-10,0,64869,2026-06-25T21:02:00Z,False,False,ORI,False,False,CLAYB-1,E_CLAYB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,9,0,70893,2026-06-25T21:02:00Z,False,False,ORI,False,False,CHAPB-1,E_CHAPB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,9,17,71710,2026-06-25T21:03:00Z,False,False,ORI,False,False,ILMEB-1,E_ILMEB-1
BOALF,2026-06-25,45,45,2026-06-25T21:08:00Z,2026-06-25T21:09:00Z,17,17,71711,2026-06-25T21:04:00Z,False,False,ORI,False,False,ILMEB-1,E_ILMEB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:21:00Z,17,31,76442,2026-06-25T20:35:00Z,False,True,ORI,False,False,CAS-CON01,M_CAS-CON01
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:17:00Z,415,415,124076,2026-06-25T21:04:00Z,False,False,ORI,False,False,CARR-2,T_CARR-2
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:11:00Z,28,28,6991,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-GFLX09,2__GFLEX009
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:11:00Z,49,49,7004,2026-06-25T21:03:00Z,False,False,ORI,False,False,WOLVB-1,E_WOLVB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:11:00Z,4,4,14980,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-GFLX08,2__GFLEX008
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:11:00Z,1,1,15562,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-FLX06M,V__MFLEX001
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:11:00Z,10,10,22620,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-BFLX04,2__BFLEX004
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:11:00Z,6,6,65631,2026-06-25T21:03:00Z,False,False,ORI,False,False,CONTB-1,E_CONTB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:10:00Z,4,4,68873,2026-06-25T21:04:00Z,False,False,ORI,False,False,HAWKB-1,E_HAWKB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:09:00Z,28,28,26671,2026-06-25T21:03:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:09:00Z,5,5,55671,2026-06-25T21:03:00Z,False,False,ORI,False,False,BROAB-1,E_BROAB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:09:00Z,0,0,64090,2026-06-25T21:03:00Z,False,False,ORI,False,False,CLAYB-2,E_CLAYB-2
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:09:00Z,0,0,64870,2026-06-25T21:03:00Z,False,False,ORI,False,False,CLAYB-1,E_CLAYB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:09:00Z,7,21,87465,2026-06-25T20:09:00Z,False,True,ORI,False,False,FASN-1,T_FASN-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,0,75,7817,2026-06-25T21:04:00Z,False,False,ORI,False,False,FERRB-2,T_FERRB-2
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,-17,-13,11339,2026-06-25T21:01:00Z,False,False,ORI,False,False,AG-DSK01G,V__GDSKC001
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,4,17,14981,2026-06-25T21:04:00Z,False,False,ORI,False,False,AG-GFLX08,2__GFLEX008
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,-1,0,15074,2026-06-25T21:04:00Z,False,False,ORI,False,False,GRCRB-1,E_GRCRB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,0,14,15699,2026-06-25T21:04:00Z,False,False,ORI,False,False,MKFRB-1,T_MKFRB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,-12,-8,17408,2026-06-25T21:01:00Z,False,False,ORI,False,False,AG-DSK01H,V__HDSKC001
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,28,54,26672,2026-06-25T21:04:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,-4,-3,28716,2026-06-25T21:04:00Z,False,False,ORI,False,False,AG-HSTK07,2__HSTAT007
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,4,0,68871,2026-06-25T21:01:00Z,False,False,ORI,False,False,HAWKB-1,E_HAWKB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,9,17,71711,2026-06-25T21:04:00Z,False,False,ORI,False,False,ILMEB-1,E_ILMEB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,12,14,73482,2026-06-25T20:35:00Z,False,True,ORI,False,False,CAS-KIL01,M_CAS-KIL01
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,0,4,92472,2026-06-25T21:04:00Z,False,False,ORI,False,False,ARNKB-1,E_ARNKB-1
BOALF,2026-06-25,45,45,2026-06-25T21:07:00Z,2026-06-25T21:08:00Z,401,410,159444,2026-06-25T21:05:00Z,False,False,ORI,False,False,WBURB-3,T_WBURB-3
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:16:00Z,26,26,24069,2026-06-25T21:03:00Z,False,False,ORI,False,False,TEBWB-1,T_TEBWB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:13:00Z,3,3,9773,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-ASTK09,2__ASTAT009
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:13:00Z,4,4,12876,2026-06-25T21:03:00Z,False,False,ORI,False,False,BURWB-2,E_BURWB-2
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:13:00Z,10,10,21808,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-ZEN7H,V__HZENO004
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:13:00Z,11,11,26975,2026-06-25T21:03:00Z,False,False,ORI,False,False,BROFB-1,E_BROFB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:13:00Z,25,25,44012,2026-06-25T21:03:00Z,False,False,ORI,False,False,PINFB-1,T_PINFB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:11:00Z,28,28,23665,2026-06-25T21:02:00Z,False,False,ORI,False,False,THURB-2,T_THURB-2
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:11:00Z,44,44,34247,2026-06-25T21:02:00Z,False,False,ORI,False,False,AG-HEDF02,2__HLOND002
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:11:00Z,2,2,35660,2026-06-25T21:02:00Z,False,False,ORI,False,False,AG-MSTK05,2__MSTAT005
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:11:00Z,3,3,43612,2026-06-25T21:02:00Z,False,False,ORI,False,False,PINFB-2,T_PINFB-2
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:11:00Z,0,0,65630,2026-06-25T21:02:00Z,False,False,ORI,False,False,CONTB-1,E_CONTB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:11:00Z,9,9,66010,2026-06-25T21:02:00Z,False,False,ORI,False,False,FARNB-1,E_FARNB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:11:00Z,25,25,72502,2026-06-25T21:02:00Z,False,False,ORI,False,False,THMRB-1,E_THMRB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:10:00Z,-1,-1,27797,2026-06-25T21:03:00Z,False,False,ORI,False,False,OLDHB-1,E_OLDHB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:10:00Z,300,300,156398,2026-06-25T21:03:00Z,False,False,ORI,False,False,DINO-4,T_DINO-4
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:10:00Z,90,90,176898,2026-06-25T21:03:00Z,False,False,ORI,False,False,FFES-3,T_FFES-3
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:08:00Z,22,22,3716,2026-06-25T21:03:00Z,False,False,ORI,False,False,NTAWB-1,E_NTAWB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:08:00Z,16,16,10416,2026-06-25T21:03:00Z,False,False,ORI,False,False,WHTBB-1,E_WHTBB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:08:00Z,14,14,18327,2026-06-25T21:03:00Z,False,False,ORI,False,False,NEWPB-1,E_NEWPB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:08:00Z,22,22,19993,2026-06-25T21:02:00Z,False,False,ORI,False,False,BFSE03,2__BCMRO002
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:08:00Z,20,20,27240,2026-06-25T21:03:00Z,False,False,ORI,False,False,NEWTB-1,E_NEWTB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:08:00Z,46,46,57207,2026-06-25T21:02:00Z,False,False,ORI,False,False,SUNDB-1,T_SUNDB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:08:00Z,9,9,70893,2026-06-25T21:02:00Z,False,False,ORI,False,False,CHAPB-1,E_CHAPB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,0,28,6991,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-GFLX09,2__GFLEX009
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,0,49,7004,2026-06-25T21:03:00Z,False,False,ORI,False,False,WOLVB-1,E_WOLVB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,0,4,14980,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-GFLX08,2__GFLEX008
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,0,1,15562,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-FLX06M,V__MFLEX001
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,0,10,22620,2026-06-25T21:03:00Z,False,False,ORI,False,False,AG-BFLX04,2__BFLEX004
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,0,28,26671,2026-06-25T21:03:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,0,5,55671,2026-06-25T21:03:00Z,False,False,ORI,False,False,BROAB-1,E_BROAB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,-9,0,64090,2026-06-25T21:03:00Z,False,False,ORI,False,False,CLAYB-2,E_CLAYB-2
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,-10,0,64870,2026-06-25T21:03:00Z,False,False,ORI,False,False,CLAYB-1,E_CLAYB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,0,6,65631,2026-06-25T21:03:00Z,False,False,ORI,False,False,CONTB-1,E_CONTB-1
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,405,415,124076,2026-06-25T21:04:00Z,False,False,ORI,False,False,CARR-2,T_CARR-2
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,300,0,156397,2026-06-25T21:00:00Z,False,False,ORI,False,False,DINO-4,T_DINO-4
BOALF,2026-06-25,45,45,2026-06-25T21:06:00Z,2026-06-25T21:07:00Z,90,0,176897,2026-06-25T21:00:00Z,False,False,ORI,False,False,FFES-3,T_FFES-3
BOALF,2026-06-25,45,46,2026-06-25T21:05:00Z,2026-06-25T21:35:00Z,12,12,73483,2026-06-25T21:03:00Z,False,True,ORI,False,False,CAS-KIL01,M_CAS-KIL01
BOALF,2026-06-25,45,46,2026-06-25T21:05:00Z,2026-06-25T21:35:00Z,17,17,76443,2026-06-25T21:03:00Z,False,True,ORI,False,False,CAS-CON01,M_CAS-CON01
